track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5HDBWCdgIWgEUE8qHfEvlg,Peggy Lee,Christmas Best Hits 2022,The Christmas Waltz,0,173106,FALSE,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
0YA54Q5Z2dH2Booh2GLHhY,Peggy Lee,Christmas Classics,Happy Holiday,0,115506,FALSE,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75E-06,0.154,0.69,192.76,3,jazz
66a1vwfr6aNLO2FnoEELMx,Louis Prima;Sam Butera & The Witnesses,pov: you bake cookies,Pennies From Heaven,0,141666,FALSE,0.514,0.408,8,-11.96,1,0.194,0.449,0,0.0682,0.915,185.756,4,jazz
6vfaYF1ijjWIajKKFC67At,Louis Prima;Sam Butera & The Witnesses,pov: you are an christmas elf,Pennies From Heaven,0,141666,FALSE,0.514,0.408,8,-11.96,1,0.194,0.449,0,0.0682,0.915,185.756,4,jazz
5r9VYut4Olz5p0QAjWTwt5,Peggy Lee,Jingle Bell Rock 2022,Happy Holiday,0,115506,FALSE,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75E-06,0.154,0.69,192.76,3,jazz
7vc0GwMQ3XlZHGYktErg5I,Peggy Lee,pov: you are walking in a winter wonderland,The Christmas Waltz,0,173106,FALSE,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
7jYZ5YItwaAZUyWBmBOSRa,Peggy Lee,Xmas Classics 2022,The Christmas Waltz,0,172653,FALSE,0.27,0.26,1,-12.037,0,0.0322,0.75,2.07E-05,0.128,0.182,118.581,3,jazz
4TXtiyC9zYWLTmKIb6c5vg,The Cooltrane Quartet,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Sing It Back,0,168451,FALSE,0.693,0.287,0,-12.554,0,0.0453,0.669,2.03E-06,0.138,0.368,125.088,4,jazz
1CCYaOwfo1FQ0RBttKA7iW,Peggy Lee,Lonely Christmas 2022,The Christmas Waltz,0,173106,FALSE,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
4SAjPkyGsN5NNWOtxYQ9zR,Jamie Cullum,Weihnachten Playlist,So Many Santas,0,208413,FALSE,0.508,0.706,1,-6.294,1,0.0475,0.15,0,0.376,0.479,114.842,4,jazz
78Q5ib2g8KHXqOeWbbUQKr,Peggy Lee,Desayuno en calma,Black Coffee - Single Version,0,186693,FALSE,0.523,0.194,8,-10.63,1,0.0433,0.84,9.00E-06,0.169,0.171,129.533,4,jazz
0LCC2jKdlVLYW1A2kzRoRz,Peggy Lee,The Greatest Jazz Mix,I Go To Sleep,0,122120,FALSE,0.408,0.23,9,-10.518,0,0.0393,0.762,0,0.0838,0.582,183.654,3,jazz
24YfxS060aKze1c2LosTxG,Peggy Lee,Classic Christmas 2022,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
0b3y0JuA98NQ2Z0WlC3hPW,Peggy Lee,Weihnachtslieder 2022,Happy Holiday,0,115506,FALSE,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75E-06,0.154,0.69,192.76,3,jazz
4tewc9qvcbRaqD2Q4cU1wb,Jamie Cullum,World's Best Christmas Playlist,So Many Santas,0,208413,FALSE,0.508,0.706,1,-6.294,1,0.0475,0.15,0,0.376,0.479,114.842,4,jazz
3UIZQZjOU6I2ru33kRvcV7,Peggy Lee,Classic Christmas Music 2022,It's Christmas Time Again,0,180960,FALSE,0.393,0.173,5,-10.536,1,0.0304,0.868,0,0.146,0.223,105.587,5,jazz
6n6efRiF8G8IO51hUlSxWN,Jamie Cullum,pov: you have a holly jolly christmas,So Many Santas,0,208413,FALSE,0.508,0.706,1,-6.294,1,0.0475,0.15,0,0.376,0.479,114.842,4,jazz
3ZlJymoYg8vq3y9Czi9SRs,Peggy Lee,christmas but not christmas songs,This Is A Very Special Day - Single Version,0,154160,FALSE,0.719,0.194,7,-13.088,0,0.043,0.749,1.07E-06,0.0794,0.758,114.786,4,jazz
54EMjNxl0bGdQY8nkd9hFQ,Peggy Lee,Weihnachtslieder 2022,The Christmas Waltz,0,173106,FALSE,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
6WR1FDn5HIuKtV2k5rFKMw,Jamie Cullum,pov: you saw mommy kissing santa claus,So Many Santas,0,208413,FALSE,0.508,0.706,1,-6.294,1,0.0475,0.15,0,0.376,0.479,114.842,4,jazz
6Xt4HVQvuWd8yIgUNT4knk,Peggy Lee,Latinas 2000s,Don't Forget To Feed The Reindeer,0,167693,FALSE,0.755,0.224,4,-11.333,1,0.0483,0.864,0,0.335,0.759,115.581,4,jazz
5Ztw19POZVio1lQE27ZLVO,Peggy Lee,Xmas Classics 2022,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
00nQri79W2dxFkWmXISlLh,Peggy Lee,Weihnachten Playlist,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
0KAiWkzEGqxjZqXDT0IwIz,Peggy Lee,Christmas Playlist 2022,The Christmas Waltz,0,172653,FALSE,0.27,0.26,1,-12.037,0,0.0322,0.75,2.07E-05,0.128,0.182,118.581,3,jazz
080NGR0DEWN6oEzd7oIXtt,Peggy Lee,World's Best Christmas Playlist,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
4SQ3WcKD6TkNDnbllzlxFw,Peggy Lee,The Very Best Christmas Songs 2022,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
3anT9gauleMqI8Tp1ozEq8,Peggy Lee,pov: you ride on santa's sleigh,I Like A Sleighride (Jingle Bells),0,125613,FALSE,0.758,0.451,6,-8.001,1,0.0375,0.75,0,0.0503,0.737,122.912,4,jazz
3r6Dv529ZOvDR8wulTJmbC,Peggy Lee,pov: you are an christmas elf,This Is A Very Special Day - Single Version,0,154160,FALSE,0.719,0.194,7,-13.088,0,0.043,0.749,1.07E-06,0.0794,0.758,114.786,4,jazz
5hfxpv8PKfvk1oBg9PV9XF,Louis Prima;Keely Smith;Sam Butera & The Witnesses,christmas but not christmas songs,(Nothing's Too Good) For My Baby - Remastered,0,158240,FALSE,0.755,0.393,3,-7.438,1,0.127,0.687,0,0.0524,0.804,107.763,4,jazz
1IqF5PUDUnaykHLs0RWbDO,BADBADNOTGOOD;Samuel T. Herring,IV,Time Moves Slow,71,273864,FALSE,0.591,0.376,11,-10.832,0,0.0543,0.478,0.0282,0.101,0.308,140.026,4,jazz
6pxElwU80zhjbCC77Vn8EI,Tom Misch,Geography,Movie,66,357357,FALSE,0.785,0.379,7,-11.446,1,0.0732,0.391,0.0161,0.267,0.182,122.043,3,jazz
0mHKNruyEQ4NgVpnqov5wv,Dpsht,Poppy,Poppy,57,104797,FALSE,0.798,0.172,6,-14.949,1,0.0998,0.894,0.918,0.109,0.433,147.838,4,jazz
5fqDXVrqZRCtyOVFQBONc6,Konteks,Outer,Backdrop,58,149333,FALSE,0.782,0.293,11,-10.533,0,0.0496,0.142,0.782,0.0387,0.203,89.958,4,jazz
5Smmg9SpxnawbuYPKSNcmx,Bill Charlap Trio,Street Of Dreams,Day Dream,65,373840,FALSE,0.432,0.0951,1,-23.511,1,0.0388,0.909,0.89,0.117,0.093,100.265,4,jazz
4T6HLdP6OcAtqC6tGnQelG,Michael Bublé,Call Me Irresponsible,Everything,71,212373,FALSE,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03E-06,0.0924,0.493,123.125,4,jazz
197CWknsQggubzqaiuTt9o,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,46,309173,FALSE,0.457,0.542,2,-13.463,0,0.0411,0.76,0,0.43,0.691,81.408,4,jazz
6vAcoAjqhoJQaMJJZfBxEc,Yura Yunita,Intuisi,Intuisi,46,241500,FALSE,0.453,0.0531,1,-19.956,1,0.0355,0.946,0.000161,0.0796,0.354,79.863,4,jazz
7kSaXrHANOFv8iXgh2gvgA,Brad Mehldau,"Progression: The Art of the Trio, Vol. 5",The Folks Who Live on the Hill - Live,42,590666,FALSE,0.422,0.0793,3,-23.268,1,0.0487,0.958,0.878,0.713,0.119,139.312,1,jazz
6RS4tsqzQgalAUV1VbuKQg,Julie London,Jazz Romance,I'm Glad There Is You,0,147413,FALSE,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,4,jazz
29aFRSKkk2kYToZF3JgVJC,Julie London,Desayuno en calma,I'm In The Mood For Love,0,149826,FALSE,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,4,jazz
7s7zrmC4CwKyua07VUS44S,Michelle Simonal;Natty Bong;Ronan,"Lounge Remixes, Vol. 4",As - Luxury Remix,0,193170,FALSE,0.682,0.526,5,-8.656,0,0.0382,0.48,1.79E-05,0.166,0.775,82.003,4,jazz
006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,FALSE,0.486,0.568,9,-9.199,0,0.0417,0.652,0,0.834,0.65,127.184,4,jazz
0gMj9uQ1ybOY0FBucNnsiY,Doris Day,Christmas Only: The Timeless Classic Collection,Silver Bells,0,162066,FALSE,0.546,0.15,5,-8.392,1,0.0344,0.815,1.51E-06,0.118,0.44,87.461,5,jazz
6ydqEdlzueCGmQE2oosecr,The Little Willies,For The Good Times,For The Good Times,45,226213,FALSE,0.424,0.161,0,-10.407,1,0.0339,0.866,0.00178,0.11,0.295,85.499,4,jazz
2lFJU6QpogoFm524M5yF7b,Doris Day,Christmas Only: The Timeless Classic Collection,Here Comes Santa Claus,0,157213,FALSE,0.656,0.366,0,-9.548,1,0.0446,0.94,1.33E-05,0.219,0.823,184.436,4,jazz
7eDRwdaVYsCVcG3xthMji4,Peggy Lee,pov: you have a holly jolly christmas,Happy Holiday,0,115506,FALSE,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75E-06,0.154,0.69,192.76,3,jazz
0dQfSf8Fxh5npCsCv6R6iQ,Elis Regina,Elis (Remastered),Casa No Campo - Remastered 2021,44,171530,FALSE,0.509,0.368,0,-9.611,1,0.0573,0.317,1.67E-06,0.281,0.16,119.552,4,jazz
2FPxdkJbS7Ft0u6wg8gQUM,Peggy Lee,pov: you bake cookies,Happy Holiday,0,116893,FALSE,0.376,0.371,6,-14.929,1,0.122,0.449,2.28E-06,0.106,0.656,195.668,3,jazz
3VV5d66lAtFIusefvr1ssz,Vince Guaraldi Trio,Happy Christmas Instrumentals,Skating,0,145640,FALSE,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342,4,jazz
6BZZUwHjQTpHGV8KAuMrOY,Vince Guaraldi Trio,Christmas Background Music,Skating,0,145640,FALSE,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342,4,jazz
0SosXGf8KAZJxcgfnDR054,Michelle Simonal,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Here I Go Again,0,149964,FALSE,0.479,0.319,4,-13.824,0,0.109,0.898,0.00317,0.409,0.339,169.789,4,jazz
4PC7eF0AUPcol7wzdE8lit,Vince Guaraldi Trio,Christmas Songs 2022,Christmas Time Is Here - Vocal,1,166440,FALSE,0.375,0.139,9,-19.789,0,0.0324,0.977,8.61E-06,0.0984,0.0878,75.993,3,jazz
4kvDWob9jdtKyiwkVuS1I6,Vince Guaraldi Trio,Best Christmas Songs 2022 | For under the Mistletoe,Christmas Time Is Here - Instrumental,0,366213,FALSE,0.418,0.116,5,-18.397,1,0.0331,0.966,0.648,0.138,0.0861,74.923,3,jazz
6BkEJgMiwbaOueELZXo27f,Groove Da Praia,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Anybody Seen My Baby - Acoustic Version,0,139625,FALSE,0.757,0.408,2,-10.889,1,0.0373,0.325,0.539,0.104,0.309,115.96,4,jazz
1FInsciTqJKIEIBhC5TqCa,Vince Guaraldi Trio,Home For Christmas 2022,Skating,0,145640,FALSE,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342,4,jazz
6WYoyTXKzpqkpeSYyoehO1,Vince Guaraldi Trio,Silent Night,Christmas Time Is Here - Instrumental,0,366213,FALSE,0.418,0.116,5,-18.397,1,0.0331,0.966,0.648,0.138,0.0861,74.923,3,jazz
7ASiQ9rrutSKS2ZkUhmcaw,Vince Guaraldi Trio,Home At Christmas,Skating,0,145640,FALSE,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342,4,jazz
2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,FALSE,0.657,0.134,0,-13.431,1,0.0357,0.986,0,0.114,0.119,117.838,4,jazz
61F8lOj2yTuHdLAViGzZcS,Vince Guaraldi Trio,12 Days of Christmas 2022,O Tannenbaum,0,309386,FALSE,0.577,0.191,5,-15.938,1,0.0405,0.908,0.00824,0.126,0.343,123.338,4,jazz
4n93v928IWO70XJjh7adCQ,Vince Guaraldi Trio,Rockin' Around The Christmas Tree 2022,Christmas Time Is Here - Vocal,0,166440,FALSE,0.375,0.139,9,-19.789,0,0.0324,0.977,8.61E-06,0.0984,0.0878,75.993,3,jazz
4SWyBaRWTeGM73G3BQeCuH,Vince Guaraldi Trio,Christmas Background Music,What Child Is This,0,141533,FALSE,0.346,0.202,5,-19.605,0,0.0337,0.968,0.922,0.17,0.508,86.555,4,jazz
4NKJXB0qDlTtIFlpOMT7U2,Dinah Eastwood,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Afterglow,0,177500,FALSE,0.859,0.489,3,-12.438,1,0.0414,0.127,0.0124,0.143,0.544,119.991,4,jazz
4bERjPxhM1XqDd1xAxOiHo,Etta Jones,Jazz Romance,If I Had You,0,228733,FALSE,0.501,0.105,0,-14.701,1,0.0368,0.969,0.00364,0.106,0.152,136.885,5,jazz
5iLvprNgPn14wije5V6djv,Robert Broberg,Höjdare,Vatten,40,135626,FALSE,0.592,0.535,2,-9.747,1,0.0512,0.351,0,0.543,0.564,169.967,4,jazz
02fuv91GGA2FwaOTiKQVa7,Pete Rock;C.L. Smooth,Rap Homage,They Reminisce over You,0,286693,TRUE,0.755,0.683,2,-10.889,1,0.166,0.141,0,0.342,0.668,101.793,4,jazz
6zSGfGit15V0xewQwb7BUo,Elis Regina,Elis,"Dois Pra Lá, Dois Pra Cá",39,266733,FALSE,0.652,0.363,9,-8.62,0,0.0433,0.586,0.000219,0.0661,0.478,96.644,4,jazz
2FU1YUBRONE4XXTiffe2Bv,Sertab Erener;Öykü Karayel,İyiliğe Ninniler,Benim Annem Güzel Annem,41,145008,FALSE,0.671,0.185,0,-10.555,1,0.0302,0.986,0,0.106,0.353,77.943,3,jazz
5hLiMgK0oIx8t9AwO3Pm3P,Madeleine Peyroux,Careless Love,Don't Cry Baby,39,198346,FALSE,0.623,0.353,7,-10.339,1,0.0317,0.889,0.012,0.109,0.236,105.908,4,jazz
5uq57c53VeLYlZd2byrIwT,Nikki Yanofsky,The Ultimate Jazz Cafe Album,Bienvenue dans ma vie,38,229386,FALSE,0.626,0.402,5,-9.772,0,0.0716,0.675,1.03E-06,0.14,0.557,144.035,4,jazz
573o3RPFGAXaob5lqXzli7,Dr. John,New Orleans Voodoo Soul,Zu Zu Man,0,199960,FALSE,0.428,0.594,9,-9.657,1,0.0693,0.875,2.20E-05,0.133,0.786,131.18,4,jazz
09SsT6U26aWDG3VeiZUA4e,Nazan Öncel,Sokak Kızı,Erkekler De Yanar,40,230320,FALSE,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03E-06,0.354,0.784,102.732,4,jazz
0wP19iM8ULJyV0r0LFDsDv,Taj Mahal,Supa Chill,Paradise,0,251426,FALSE,0.65,0.406,7,-13.492,1,0.0761,0.568,0,0.484,0.862,79.642,4,jazz
6wlkSqyUurSSGQ4v18G6Uh,Benny Goodman,Christmas Only: The Timeless Classic Collection,Winter Weather,0,180160,FALSE,0.74,0.535,5,-6.103,0,0.0526,0.919,0.556,0.319,0.83,153.63,4,jazz
7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,September,68,215080,FALSE,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4,jazz
3x6wVKXfCm85Pw7gYo0rqq,Dean Martin;Dick Stabile And His Orchestra,The Capitol Years,That's Amore,54,188266,FALSE,0.407,0.17,10,-13.409,1,0.0341,0.76,0,0.0737,0.577,124.047,4,jazz
5r2XBHvvVrh1hWSkOl1uQC,Kenny G,The Esssential Love Songs,You're Beautiful,27,252866,FALSE,0.53,0.539,0,-7.728,1,0.0293,0.282,0.018,0.11,0.298,81.686,4,jazz
5rpHwF87dqpsMchcuknrnW,Phlocalyst,Daylight,Daylight,58,172747,FALSE,0.78,0.334,0,-12.921,1,0.369,0.77,0.83,0.115,0.383,91.079,4,jazz
2MddqD0MryxIAKS03raHsz,Nightmares On Wax,In A Space Outta Sound,You Wish,65,210466,FALSE,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,4,jazz
7dTIsyFZ6GFDRNxilprPXg,Anthony Lazaro,Moody Wind,Moody Wind,52,192260,FALSE,0.766,0.38,4,-16.165,0,0.0409,0.756,0.0061,0.137,0.292,114.995,4,jazz
2nJw7Vz6VTGuxrtYWGChbZ,Plini,Other Things,Selenium Forest,48,365641,FALSE,0.472,0.72,3,-7.719,0,0.0383,0.0658,0.9,0.284,0.36,149.97,1,jazz
2YpjoEkXlkT5TBM2T7Hzkh,Kenny G,The Moment,The Moment,53,361466,FALSE,0.265,0.31,10,-12.247,1,0.0359,0.64,0.00349,0.185,0.194,181.174,4,jazz
5xRP5iyVdGglqlY4Vcjhkx,Nina Simone,Pastel Blues,Sinnerman,63,622000,FALSE,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35E-06,0.0937,0.663,148.282,4,jazz
3K2js6iGwWiAoMpCkuJG7M,Yura Yunita,Buktikan,Buktikan,39,186642,FALSE,0.771,0.664,8,-3.825,1,0.0443,0.172,0.000114,0.0926,0.672,96.965,4,jazz
0n9lAjWZ9NLd1ZuAC6qa4k,Gregory Porter;Kem,Heartbreak Songs,Holding On,37,256387,FALSE,0.486,0.35,8,-7.873,1,0.0776,0.148,3.28E-05,0.0696,0.124,195.72,4,jazz
4gFlHAye7To29Fs4UszQUH,Chet Baker,Chet Baker Sings,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,60,179640,FALSE,0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,3,jazz
560hhPa9vwZonMVt56uSMd,Jehan Barbur,Sarı,Güzel Adam,39,252813,FALSE,0.605,0.216,8,-11.59,0,0.0391,0.907,1.27E-05,0.0956,0.23,119.623,4,jazz
4vLYewWIvqHfKtJDk8c8tq,Miles Davis;John Coltrane;Cannonball Adderley;Bill Evans,Kind Of Blue (Legacy Edition),"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",61,562640,FALSE,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4,jazz
4tGNtRblzjwLkHllmH8rIS,Moğollar,Umut Yolunu Bulur,Çaya Kaç Şeker,39,262293,FALSE,0.541,0.52,0,-10.12,0,0.0314,0.372,0.0261,0.105,0.584,81.973,3,jazz
5BT0sejkliP4fAzR59DW1N,Bo Kaspers Orkester,Redo att gå sönder,Sommaren,38,250866,FALSE,0.528,0.884,5,-7.083,0,0.0298,0.216,0.0097,0.174,0.954,94.094,4,jazz
5fzii5v8A2PmlvML2ziF9n,Ella Fitzgerald,My Funny Valentine: The Rodgers And Hart Songbook,Isn't It Romantic?,37,180506,FALSE,0.19,0.187,5,-14.734,0,0.0404,0.924,5.08E-06,0.0887,0.25,73.461,4,jazz
5LhSIkQhAkINBgQZIyzS1i,Glenn Fredly;Audy,"Selamat Pagi, Dunia!",Terpesona,38,300720,FALSE,0.558,0.723,7,-6.363,1,0.0294,0.213,0.00637,0.06,0.7,77.993,4,jazz
4QkKRtOPA0mU55JoyVqtQV,Sertab Erener,İyiliğe Ninniler,Çamlıbelden Çıktım Yayan,38,172013,FALSE,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77E-06,0.102,0.433,75.136,4,jazz
7v6y0LgWhmP1IoMB575HWW,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,38,424029,FALSE,0.657,0.134,0,-13.431,1,0.0357,0.986,0,0.114,0.119,117.838,4,jazz
3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),Gündüzüm Seninle,39,187750,FALSE,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,jazz
3RrBcQlMGFdFtz1JMIHaK1,İlhan İrem,Bezginin Gizli Mektupları,Olanlar Olmuş,38,487866,FALSE,0.275,0.491,4,-6.95,0,0.0375,0.891,0.0149,0.295,0.32,158.676,4,jazz
6A9LfLZ5pDN7os9fovGyGJ,Müzeyyen Senar,Çilingir Sofrası - Oturak Alemi,Sevmekten Kim Usanır,39,289733,FALSE,0.327,0.422,5,-6.289,0,0.0398,0.803,0.00766,0.0947,0.34,145.945,4,jazz
0sg2tsm1SRoCFbTCdRoJL8,Paté de Fuá,Amores Ajenos,Cien Años,40,205794,FALSE,0.804,0.631,5,-8.094,1,0.0371,0.162,3.85E-05,0.22,0.919,94.977,4,jazz
258RIVFMuibgf38bu48HAW,Sertab Erener,İyiliğe Ninniler,Uyusun Da Büyüsün,38,107325,FALSE,0.483,0.18,3,-9.416,0,0.0292,0.907,0,0.102,0.15,84.99,4,jazz
4Lqk2GpiFB0ZRL2o62eL5U,Tony Esposito,Tony Esposito,Papa Chico,38,241932,FALSE,0.823,0.256,10,-17.652,1,0.0549,0.261,0.000675,0.06,0.775,97.796,4,jazz
4Tb3QKmIVOdLYHrN2oQz4h,Sammy Davis Jr.,christmas but not christmas songs,Something's Gotta Give - Single Version,0,125960,FALSE,0.558,0.341,9,-8.722,0,0.0452,0.727,0,0.0601,0.638,138.656,3,jazz
1R4cDfsSq8kC66fTpxAMsu,Sammy Davis Jr.,Christmas time but not Christmas songs 2022,Something's Gotta Give - Single Version,0,125960,FALSE,0.558,0.341,9,-8.722,0,0.0452,0.727,0,0.0601,0.638,138.656,3,jazz
0eGSoRXnMmIlkwJaZAt2fi,Sammy Davis Jr.,pov: you are an christmas elf,Something's Gotta Give - Single Version,0,124040,FALSE,0.558,0.341,9,-8.722,0,0.0452,0.727,0,0.0601,0.638,138.656,3,jazz
2HmPWoNpHOaDENBDuXOjVV,Sammy Davis Jr.,Holly Jolly Christmas,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,FALSE,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85E-06,0.32,0.201,82.484,1,jazz
4PSjU3BTM5T7nNkDBxoCTs,Sammy Davis Jr.,Perfect Christmas Hits,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,FALSE,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85E-06,0.32,0.201,82.484,1,jazz
6ExmrRvbyUWm0LiLQH6WwD,Sammy Davis Jr.,Merry Christmas,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,FALSE,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85E-06,0.32,0.201,82.484,1,jazz
6BUfqtQcP26I7MNC5fAg7w,Sertab Erener,İyiliğe Ninniler,Uyu Yavrum Yine Sabah Oluyor,38,131889,FALSE,0.536,0.237,0,-10.133,1,0.0305,0.976,0.000142,0.0981,0.107,78.048,3,jazz
5KThK90XVaAUvElDBuGXB7,Sammy Davis Jr.,Christmas Time,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,FALSE,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85E-06,0.32,0.201,82.484,1,jazz
7DziNGtI6RxDbuqO1Flayd,Sammy Davis Jr.,Christmas Music - Holiday Hits,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,FALSE,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85E-06,0.32,0.201,82.484,1,jazz
5yy1Ba0P040YFPYWuXIceK,Lisa Nilsson,Till Morelia,Handens fem fingrar,38,216680,FALSE,0.471,0.166,3,-14.147,1,0.0457,0.858,0,0.106,0.421,169.298,4,jazz
41ykywmUtDSis7fGAarryh,Georg Riedel;Lisa Nilsson,Barn på nytt - 25 sånger av Georg Riedel & Astrid Lindgren,Idas sommarvisa,37,127400,FALSE,0.667,0.222,2,-13.373,1,0.0294,0.913,0,0.113,0.428,106.15,4,jazz
28njLrZycTveXnYxP5CmbH,Charlie Haden;Hank Jones,Ultimate Calm Christmas Jazz,It Came Upon The Midnight Clear,0,176653,FALSE,0.494,0.0421,10,-26.853,1,0.0453,0.981,0.928,0.104,0.264,112.015,3,jazz
0xoavoSO8dgVPkmgCkJf5O,Charlie Haden;Hank Jones,Ultimate Calm Christmas Jazz,God Rest Ye Merry Gentlemen,0,147773,FALSE,0.532,0.0507,2,-27.646,0,0.0587,0.978,0.917,0.123,0.628,112.746,4,jazz
24ZeJGbJa1ONPUNDDR9Z1i,Club des Belugas,Kolibri - Jazz Selection,La Taillade,0,230322,FALSE,0.603,0.555,11,-10.337,0,0.0357,0.0135,0.514,0.0852,0.195,124.048,4,jazz
5a1iz510sv2W9Dt1MvFd5R,Michael Bublé,Christmas (Deluxe Special Edition),It's Beginning to Look a Lot like Christmas,67,206639,FALSE,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47E-06,0.341,0.363,94.775,3,jazz
4RMcbb9ITtAESFO6Sg0DLo,RLLBTS;Run Wallace;Golden Ticket Tapes,Sunflakes,Sunflakes,57,134318,FALSE,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz
7AHF3V7qRPhZV7gzJLZ3CL,Lester Young,The Complete Aladdin Recordings Of Lester Young,These Foolish Things - Remastered 1995,55,190933,FALSE,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,4,jazz
1VNfpCEQ0PfyfbuE5N8alF,Nina Simone,Cruella (Original Motion Picture Soundtrack),Feeling Good,48,173786,FALSE,0.426,0.305,7,-10.094,0,0.0365,0.863,0,0.0993,0.537,82.059,4,jazz
3wMJQ5qeN02ljNn3lRMVka,Scott Bradlee's Postmodern Jukebox;Haley Reinhart,Selfies on Kodachrome,Habits,59,215866,FALSE,0.548,0.364,5,-9.465,1,0.0547,0.86,0,0.385,0.506,116.556,4,jazz
2ej1A2Ze6P2EOW7KfIosZR,Nujabes;Cise Star;Akin Yai,Modal Soul,Feather (feat. Cise Starr & Akin from CYNE),63,175360,FALSE,0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,4,jazz
7Cg3F9ZsZ2TYUnlza49NYh,Bonobo,Black Sands,Kong,58,237826,FALSE,0.542,0.749,6,-8.333,0,0.0277,0.173,0.942,0.315,0.674,94.031,4,jazz
